file_name,state,inference_transcript,transcript,reviewed_transcript,url,created_at,submitted_at,reviewed_at,audio_duration,original_id
STT_GR_0034_0450_1198300_to_1202300,accepted,གནས་སྐབས་ཕུལ་པ་ད་དག་སྒོ་ངོ་བཞི་པ་ད་རྒྱལ་རེ། ཨེ།  ,གནས་སྐབས་ཕན་པ་ད་ལྟ་གོང་ནས་བཤད་པ་ནང་བཞིན་རེད་,གནས་སྐབས་ཕན་པ་ད་ལྟ་གོང་ནས་བཤད་པ་ལྟར་གྱི་རེད། ཨེ།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0450_1198300_to_1202300.wav,2025-06-20 16:42:28.134,2025-07-23 19:37:53.032,2025-10-20 06:16:24.967,4.0,STT_GR_0034
STT_GR_0034_0457_1218288_to_1219536,accepted,སྤྱེར་བཟང་ྱོག་འྦྱོག་དེ་ཐོབ།  ,སྤྱིར་བྱང་ཆུབ་མཆོག་ཏུ་ཐུགས་,སྤྱིར་བྱང་ཆུབ་མཆོག་ཏུ་ཐུགས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0457_1218288_to_1219536.wav,2025-06-20 16:42:28.134,2025-07-23 19:39:06.772,2025-10-20 06:17:17.870,1.248,STT_GR_0034
STT_GR_0034_0556_1462440_to_1465032,accepted,དེ་ཏག་ཏག་དེ་སངས་རྒྱས་ཀི་སྟན་པ་ཉི་མ་ྱར་པ་ལྟ་བུ།  ,དེ་ད་ལྟ་འདི་སངས་རྒྱས་ཀྱི་བསྟན་པ་ཉི་མ་ཤར་བ་ལྟ་བུ་,དེ་ད་ལྟ་འདི་སངས་རྒྱས་ཀྱི་བསྟན་པ་ཉི་མ་ཤར་བ་ལྟ་བུ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0556_1462440_to_1465032.wav,2025-06-20 16:42:28.134,2025-07-23 20:10:43.055,2025-10-20 06:34:09.702,2.592,STT_GR_0034
STT_GR_0034_0560_1473000_to_1474440,accepted,བཟང་ཁྱོབ་ཚིམ་ར་ས་དང་།  ,བྱང་ཆུབ་སེམས་ལ་,བྱང་ཆུབ་སེམས་ལ་བརྟག་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0560_1473000_to_1474440.wav,2025-06-20 16:42:28.134,2025-07-23 20:11:39.801,2025-10-20 06:35:31.217,1.44,STT_GR_0034
STT_GR_0035_0655_1773648_to_1777744,accepted,ཐོག་ལ་རང་གི་ནང་མ་རང་གི་ཚོ་བ་སྐྱེལ་ཡོད་རེད། དེ་ནས་དེ་དུས་ཡི་རློན་ཟམ་པ་སྐྱེད་གོ་རེད།  ,དོན་ལ་རང་གི་ནང་མི་ནང་བཞིན་འཚོ་བ་སྐྱེལ་གི་ཡོད་རེད། དེ་ནས་དེ་དུས་དེ་ནས་བྱམས་པ་སྐྱེ་གི་ཡོད་རེད་,དོན་ལ་རང་གི་ནང་མི་ནང་བཞིན་ཚོར་བ་སྐྱེ་གི་རེད། དེ་ནས་དེ་དུས་ནས་བྱམས་པ་སྐྱེ་གི་ཡོད་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0655_1773648_to_1777744.wav,2025-06-20 16:42:28.134,2025-07-26 15:34:15.389,2025-10-21 05:45:48.186,4.096,STT_GR_0035
STT_GR_0035_0675_1813648_to_1815600,accepted,ཨོ་ཟི་སྐྱིད་སྲོག་ཆགས་བྱ། མི་འཇུག་པ།  ,ཨོ་སེམས་ཅན་སྲོག་ཆགས་དེ་མི་བཟོད་པ་,ཨོ། སེམས་ཅན་སྲོག་ཆགས་དེ་མི་བཟོད་པ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0675_1813648_to_1815600.wav,2025-06-20 16:42:28.134,2025-07-26 15:39:52.912,2025-10-21 05:50:57.134,1.952,STT_GR_0035
STT_GR_0034_0601_1573548_to_1575084,accepted,ལོང་སྤྲད་ཐབས་ད་ཅིག་རག།  ,ལུང་འདྲེན་སྟངས་དེ་ཞེ་དྲག་གི་,ལུང་འདྲེན་སྟངས་དེ་ཞེ་དྲག་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0601_1573548_to_1575084.wav,2025-06-20 16:42:28.134,2025-07-23 20:17:03.581,2025-10-20 06:40:16.174,1.536,STT_GR_0034
STT_GR_0034_0604_1578124_to_1581292,accepted,ཨ་ད་ང་དང་ང་ད་ཕ་པ་ཚབ་ཆད་ཀི་ཉན་ཡ་རེད།  ,ཨ་ད་ང་དང་ང་ལྟ་བུ་ཕལ་པ་ཐམས་ཅད་ཀྱིས་ཉན་ཡ་རེད། ,ཨ་ད་ང་དང་ང་ལྟ་བུ་ཕལ་པ་ཐམས་ཅད་ཀྱིས་ཉན་ཡ་རེད། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0604_1578124_to_1581292.wav,2025-06-20 16:42:28.134,2025-07-23 20:17:45.956,2025-10-20 06:40:44.850,3.168,STT_GR_0034
STT_GR_0034_0645_1683336_to_1684264,accepted,བརླག་ནས།  ,བརླག་ནས།  ,བརླག་ནས།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0645_1683336_to_1684264.wav,2025-06-20 16:42:28.134,2025-07-24 19:57:50.920,2025-10-20 06:44:20.493,0.928,STT_GR_0034
STT_GR_0034_0648_1688679_to_1689288,accepted,ད་དེ།  ,ད་དེ།  ,ད་དེ།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0648_1688679_to_1689288.wav,2025-06-20 16:42:28.134,2025-07-24 19:58:15.988,2025-10-20 06:44:43.973,0.609,STT_GR_0034
STT_GR_0034_0643_1679336_to_1681447,accepted,ང་ཚོག་རྒྱར་བའི་ཅིག་ཡ་ཡིན་ཀྱང་།  ,   ང་ཚོ་རྒྱལ་བའི་སྲས་ཡིན་ཀྱང་  ,   ང་ཚོ་རྒྱལ་བའི་སྲས་ཡིན་ཀྱང་  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0643_1679336_to_1681447.wav,2025-06-20 16:42:28.134,2025-07-24 19:57:37.793,2025-10-20 06:44:13.892,2.111,STT_GR_0034
STT_GR_0034_0644_1681704_to_1683048,accepted,རཇ་ཝི་སིཋཡ་གི་རག་དེ།  ,རྒྱལ་བའི་སྲས་ཀྱི་རིགས་དེ་,རྒྱལ་བའི་སྲས་ཀྱི་རིགས་དེ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0644_1681704_to_1683048.wav,2025-06-20 16:42:28.134,2025-07-24 19:57:47.607,2025-10-20 06:44:17.723,1.344,STT_GR_0034
STT_GR_0045_0142_1281230_to_1283641,accepted,ང་ཚོའི་མ་རིག་པ་བརྫས་ན,ང་ཚོའི་མ་རིག་པ་བརྫས་ན,ང་ཚོའི་མ་རིག་པ་བརྫས་ན།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0045_0142_1281230_to_1283641.wav,2025-08-05 17:54:47.135,2025-08-07 10:11:45.689,2025-10-25 05:52:16.648,2.411,STT_GR_0045
STT_GR_0122_0532_3762497_to_3767307,submitted,ད་འཁོར་འདས་ཡི་ཀ་གཅིག་ཡོངས། དེ་ཅིག་ང་དང་བློ་མ་ཡིན་པ་གང་ཁར་བསྡས་ས་ཡང་ཡོད་མ་རེད་དེ།,ད་འཁོར་འདས་གཉིས་ཀ་གཅིག་ཡིན་ན་དེ་ནས་ང་དང་བླ་མ་གཉིས་ཀ་ཁ་ཁ་བསྡད་ས་ཡོད་མ་རེད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0532_3762497_to_3767307.wav,2025-08-13 17:20:19.435,2025-08-20 10:00:55.128,,4.81,STT_GR_0122
STT_GR_0045_0123_1010959_to_1015016,accepted,དཔེ་གཞིག་རྟེན་སེ་བ་ནང་ཞིན།ཏོག་ཙ་ཚོར་བ་ཡོང་གི་རེད་བ། ཧལོད་བསམ་བློ་ན,དཔེ་དེ་གཉིད་སད་པ་ནང་བཞིན་ཏོག་ཙམ་ཚོར་བ་ཡོང་གི་རེད་བ་གཅིག་དེ་བསམ་བློ་ཡི་ནང་ལ་,དཔེ་བཞིན་གཉིད་སད་པ་ནང་བཞིན་ཏོག་ཙམ་ཚོར་བ་ཡོང་གི་རེད་བ། འདུག་སེ་བསམ་བློ་བཏང་།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0045_0123_1010959_to_1015016.wav,2025-08-05 17:54:47.135,2025-08-07 10:05:39.627,2025-10-25 05:41:35.852,4.057,STT_GR_0045
STT_GR_0122_0533_3768302_to_3772724,submitted,དེ་ལ་དེ་ནས་འགྲོང་་པོ་གདམ་མ་རང་དུད་གུང་ན། བླ་མ་ཆོས་སྐུར་གོང་པར་གྱིས་གསུངས་ད་ནང་,དེ་ལ་དེ་ནས་འབྲི་གུང་པ་དྷརྨ་ར་ཛ་ཡིས། བླ་མ་ཆོས་སྐུ་གོ་བར་གྱིས་གསུང་ད་ནངས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0533_3768302_to_3772724.wav,2025-08-13 17:20:19.435,2025-08-20 10:01:30.689,,4.422,STT_GR_0122
STT_GR_0122_0534_3773247_to_3775592,submitted,ཆོས་སྐུ་དེ་ཤེས་སོང་་ནམ་མཁའ་རས་བྱེད་སོང་་,ཆོས་སྐུ་དེ་ཆེ་སོང་ནམ་མཁའ་དེ་ཆེ་སོང་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0534_3773247_to_3775592.wav,2025-08-13 17:20:19.435,2025-08-20 10:01:58.328,,2.345,STT_GR_0122
STT_GR_0122_0535_3775930_to_3778275,submitted,རིགས་པ་དེ་བཤད་སོང་དེ། དེ་ཚེམ་གཅིག,རིགས་པ་དེ་བཤད་སོང་དེ་ཙམ་གྱིས་གཅིག་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0535_3775930_to_3778275.wav,2025-08-13 17:20:19.435,2025-08-20 10:02:11.523,,2.345,STT_GR_0122
STT_GR_0045_0125_1021315_to_1024252,accepted,ཨོ་ཕྱི་ཁྲོ་ས་འཇིག་རྟེན་ལ་བསམ་བནོ་མི་རྟག་པ་ོ་པོ་ལ,ཨོ་ཕྱི་སྣོད་ཀྱི་འཇིག་རྟེན་ལ་བསམ་ནས་མི་རྟག་པར་སྒོམ་པ་ཟེར་,ཨོ། ཕྱི་སྣོད་ཀྱི་འཇིག་རྟེན་ལ་བསམ་ནས་མི་རྟག་པར་བསྒོམ་དགོས་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0045_0125_1021315_to_1024252.wav,2025-08-05 17:54:47.135,2025-08-07 10:06:08.914,2025-10-25 05:42:21.366,2.937,STT_GR_0045
STT_GR_0040_0016_164541_to_166307,accepted,དེ་ནས་དེ་བྲིལ་འཇི་ཁོམ་གསེརས་ཨེང་གང་རེན་།,དེ་ནས་རྟེན་འབྲེལ་བྱེད་དགོས་དོན་གང་རེད་ཟེར་ན་,དེ་རིང་རྟེན་འབྲེལ་ཆེན་པོ་འདུག་གང་རེད་བརྫས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0040_0016_164541_to_166307.wav,2025-08-05 17:54:47.135,2025-08-07 09:53:20.463,2025-10-25 05:30:23.423,1.766,STT_GR_0040
STT_GR_0052_0902_4243387_to_4244473,accepted,སྐྱེ་ཡོང་གི་ཡོད་རེད,སྐྱེ་ཡོང་གི་ཡོད་རེད,དེ་ཡོང་གི་ཡོད་རེད།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0052_0902_4243387_to_4244473.wav,2025-08-05 17:54:47.135,2025-08-12 06:33:49.093,2025-10-30 06:15:20.803,1.086,STT_GR_0052
STT_GR_0052_0903_4244864_to_4246918,accepted,ཨེ་དངོས་མའི་ཉིས་ཀི་སྱོགས་ལམ་དྲམ་ཟེར།,ཨེ དངོས་མའི་སྙིང་རྗེ་ཕྱོགས་ལྷུང་བྲལ་ཟེར་,ཨེ། དམིགས་མེད་སྙིང་རྗེ་ཕྱོགས་ལྷུང་བྲལ་ཟེར།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0052_0903_4244864_to_4246918.wav,2025-08-05 17:54:47.135,2025-08-12 06:34:10.106,2025-10-30 06:15:44.848,2.054,STT_GR_0052
STT_GR_0045_0122_1008870_to_1010789,accepted,དེ་སེམས་པའི་དང་ལ་བསམ་བློ་བཏོང་ན། སེམས།,དེ་སེམས་པའི་ནང་ལ་བསམ་བློ་བཏང་ནས་སེམས་ལ་,དེ་སེམས་པའི་ནང་ལ་བསམ་བློ་བཏང་ན་སེམས་ལ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0045_0122_1008870_to_1010789.wav,2025-08-05 17:54:47.135,2025-08-07 10:05:10.161,2025-10-25 05:40:40.239,1.919,STT_GR_0045
STT_GR_0045_0145_1293251_to_1294660,accepted,འོ་ཚོ་དེ་ད,ང་ཚོ་ད་ལྟ་,ང་ཚོས་ད་ལྟ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0045_0145_1293251_to_1294660.wav,2025-08-05 17:54:47.135,2025-08-07 10:12:22.736,2025-10-25 05:52:50.951,1.409,STT_GR_0045
STT_GR_0034_0431_1129040_to_1131408,accepted,ཆུ་ཐམས་ཅད་དེ་རིང་འདིའི་ནང་ལ་འབྲེལ་བ་ཡོད་རེད།  ,ཆོས་ཐམས་ཅད་དེ་ནས་འདི་ཡི་ནང་དུ་འདུས་ཀྱི་ཡོད་རེད། ,ཆོས་ཐམས་ཅད་དེ་ནས་འདི་ཡི་ནང་ལ་འདུས་ཀྱི་ཡོད་རེད། ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0431_1129040_to_1131408.wav,2025-06-20 16:42:28.134,2025-07-23 19:31:58.575,2025-10-19 07:35:01.909,2.368,STT_GR_0034
STT_GR_0122_0584_4046200_to_4050992,submitted,དེ་གོང་དེར་བླ་མའི་ཐེས་བྒྲུད་ཅུམ་པ་འདི་ཡས་ཚིག་དེ་ཚུལ་དུ་ཁྱེད་རང་གི་དང་པོ་བསྒྱུར་ཤོག་རེར,དེ་ཡི་གོང་དེར་བླ་མའི་ཐུགས་རྒྱུད་གཅིག་པ་འདིས་ཚིག་འདི་དོན་ཁྱེད་རང་གིས་དང་པོ་བསྒྱུར། འོ་དེ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0584_4046200_to_4050992.wav,2025-08-13 17:20:19.435,2025-08-20 10:11:10.457,,4.792,STT_GR_0122
STT_GR_0122_0593_4121800_to_4123690,submitted,ཐུགས་རྒྡུད་གཅིག་ཡིན་པ་གཅིག་བྱས།,ཐུགས་རྒྱུད་གཅིག་ཡིན་པ་གཅིག་བྱས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0593_4121800_to_4123690.wav,2025-08-13 17:20:19.435,2025-08-20 10:11:27.920,,1.89,STT_GR_0122
STT_GR_0122_0536_3778680_to_3783389,submitted,ཆོས་སྐུ་དེ་ནམ་མཁའ་གཉིས་ཀ་གཅིག་ཡོད་ནས་དེ་སེམས་ཀྱི་གནས་ལུགས་དེ། ནམ་མཁའ་ལས་གཅིག་པ་གཅིག་པ་ྐྱེག་རིང་རེད།,ཆོས་སྐུ་དང་ནམ་མཁའ་གཉིས་གཅིག་ཡིན་ན་དེ་སེམས་ཀྱི་གནས་ལུགས་དང་ནམ་མཁའ་གཉིས་གཅིག་པ་གཅིག་རྐྱང་རེད། ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0536_3778680_to_3783389.wav,2025-08-13 17:20:19.435,2025-08-20 10:02:51.051,,4.709,STT_GR_0122
STT_GR_0122_0538_3787253_to_3790949,submitted,དེ་ལ་ཕྱི་ཡི་གཟུགས་ཀྱི་ཡིན་པ་་ལ། ནང་སེམས་ད་གཅིག་པ་རེད་ཟེར་,དེ་ལ་ཕྱི་ཡི་གཟུགས་ཀྱི་ཡིན་པ་མིན་པར་ནང་སེམས་ད་གཅིག་པ་རེད་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0538_3787253_to_3790949.wav,2025-08-13 17:20:19.435,2025-08-20 10:03:24.858,,3.696,STT_GR_0122
STT_GR_0122_0537_3783760_to_3786764,submitted,དེ་རིག་པས་ྟར་སམས་ནས་ཨོ་ད་གཅེད་པ་རེད་ཟེར།,དེ་རིགས་པ་བརྟག་ཡོང་དུས་ཨོ་ད་གཅིག་པ་རེད་ཟེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0537_3783760_to_3786764.wav,2025-08-13 17:20:19.435,2025-08-20 10:03:06.163,,3.004,STT_GR_0122
STT_GR_0122_0539_3792569_to_3794172,submitted,བླ་མའི་སེམས་རྒྱུད་དེ་རང་སེམས་བསྐྱད་,བླ་མའི་སེམས་རྒྱུད་དང་རང་གི་སེམས་རྒྱུད་གཉིས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0539_3792569_to_3794172.wav,2025-08-13 17:20:19.435,2025-08-20 10:03:41.924,,1.603,STT_GR_0122
STT_GR_0122_0574_3992993_to_3996975,submitted,དཔེ་ཚིག་བསལ་པོ་རེད། འདི་ཐམས་ཅད་ཚིག་དི་ཏོང་ཅིན་རེད། ཧལ་ཆེར།,དཔེ་ཚིག་བསལ་པོ་རེད། འདི་ཐམས་ཅད་ཚིག་དེ་ལྟར་དུ་རེད་ཕལ་ཆེར་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0122_0574_3992993_to_3996975.wav,2025-08-13 17:20:19.435,2025-08-20 10:04:13.948,,3.982,STT_GR_0122
STT_GR_0034_0186_491847_to_493256,accepted,ཨེ། ཟ་ཁི་ལོ་རེད་ཟེ།  ,ཨེ་གཟིགས་ཀྱི་ཡོད་རེད་ཟེར,ཨེ། གཟིགས་ཀྱི་ཡོད་རེད་ཟེར།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0186_491847_to_493256.wav,2025-06-20 16:42:28.134,2025-07-23 18:51:10.963,2025-10-19 07:11:53.765,1.409,STT_GR_0034
STT_GR_0034_0346_900439_to_901592,accepted,ཨེ། དེ་རིང་།  ,ཨེ་དེ་ནས,ཨེ་དེ་ནས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0346_900439_to_901592.wav,2025-06-20 16:42:28.134,2025-07-23 18:56:28.365,2025-10-19 07:16:05.584,1.153,STT_GR_0034
STT_GR_0034_0351_909848_to_911415,accepted,ཟམ་པ་དེ་སྙིང་ྗི་རག་འོ།  ,བྱམས་པ་དང་སྙིང་རྗེ་ཡི་འོག་ལ་,བྱམས་པ་དེ་སྙིང་རྗེ་ཡི་རང་འོད་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0351_909848_to_911415.wav,2025-06-20 16:42:28.134,2025-07-23 18:57:22.909,2025-10-19 07:17:13.481,1.567,STT_GR_0034
STT_GR_0034_0188_500224_to_501728,accepted,འཁོར་བ་བཞི་པ་འདས་ལ་དེ་རིང།  ,འཁོར་བ་ཞེས་པ་འདི་ལ་དེ་ནས་,འཁོར་བ་ཞེས་པ་འདི་ལ་དེ་ནས་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0188_500224_to_501728.wav,2025-06-20 16:42:28.134,2025-07-23 18:52:06.228,2025-10-19 07:12:07.056,1.504,STT_GR_0034
STT_GR_0034_0345_898007_to_899192,accepted,ཨེ། ནམ་པོར་ཁམས་ཁྱབ།  ,ཨེ་ནམ་མཁའི་ཁམས་ཁྱབ,ཨེ། ནམ་མཁའི་ཁམས་ཁྱབ།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0345_898007_to_899192.wav,2025-06-20 16:42:28.134,2025-07-23 18:56:19.173,2025-10-19 07:15:56.854,1.185,STT_GR_0034
STT_GR_0034_0360_933240_to_933784,accepted,ཨེ་ཡ།  ,ཨེ,ཨེ།,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0034_0360_933240_to_933784.wav,2025-06-20 16:42:28.134,2025-07-23 19:00:19.174,2025-10-19 07:19:30.114,0.544,STT_GR_0034
